id,filename,citation
282334,http:##www.cs.cmu.edu#afs#cs#usr#will#www#papers#Uther97a.ps,"[14] <author> William T. B. Uther and Manuela M. Veloso. </author> <title> Tree based discretization for continuous state space reinforcement learning. </title> <note> In Submitted to AAAI-98, 1998. 15 </note>"
282334,http:##www.cs.cmu.edu#afs#cs#usr#will#www#papers#Uther97b.ps,"[14] <author> William T. B. Uther and Manuela M. Veloso. </author> <title> Tree based discretization for continuous state space reinforcement learning. </title> <note> In Submitted to AAAI-98, 1998. 15 </note>"
282334,http:##www.cs.cmu.edu#afs#cs.cmu.edu#user#will#www#papers#Uther97a.ps,"[14] <author> William T. B. Uther and Manuela M. Veloso. </author> <title> Tree based discretization for continuous state space reinforcement learning. </title> <note> In Submitted to AAAI-98, 1998. 15 </note>"
282334,http:##www.cs.cmu.edu#afs#cs.cmu.edu#user#will#www#papers#Uther97b.ps,"[14] <author> William T. B. Uther and Manuela M. Veloso. </author> <title> Tree based discretization for continuous state space reinforcement learning. </title> <note> In Submitted to AAAI-98, 1998. 15 </note>"
282334,http:##www.ri.cmu.edu#afs#cs.cmu.edu#user#will#www#papers#Uther97a.ps,"[14] <author> William T. B. Uther and Manuela M. Veloso. </author> <title> Tree based discretization for continuous state space reinforcement learning. </title> <note> In Submitted to AAAI-98, 1998. 15 </note>"
282651,http:##www.cs.washington.edu#homes#map#adaptive#ijcai97.ps,"[PE97] <author> Mike Perkowitz and Oren Etzioni. </author> <title> Adaptive web sites: an AI challenge. </title> <booktitle> In Proceedings of the 15th International Joint Conference on Artificial Intelligence, </booktitle> <year> 1997. </year>"
282651,http:##www.cs.washington.edu#homes#map#research#papers#ijcai97.ps,"[PE97] <author> Mike Perkowitz and Oren Etzioni. </author> <title> Adaptive web sites: an AI challenge. </title> <booktitle> In Proceedings of the 15th International Joint Conference on Artificial Intelligence, </booktitle> <year> 1997. </year>"
282652,http:##www.cs.helsinki.fi#research#fdk#datamining#pubs#noms96.ps.gz,"[HKM + 96b] <author> K. Hatonen, M. Klemettinen, H. Mannila, P. Ronkainen, and H. Toivonen. TASA: </author> <title> Telecommunication alarm sequence analyzer, or ""How to enjoy faults in your network"". </title> <booktitle> In 1996 IEEE Network Operations and Management Symposium (NOMS\'96), </booktitle> <pages> pages 520-529, </pages> <address> Kyoto, Japan, 1996. </address> <publisher> IEEE. </publisher>"
282652,http:##www.cs.helsinki.fi#research#pmdm#datamining#pubs#noms96.ps.gz,"[HKM + 96b] <author> K. Hatonen, M. Klemettinen, H. Mannila, P. Ronkainen, and H. Toivonen. TASA: </author> <title> Telecommunication alarm sequence analyzer, or ""How to enjoy faults in your network"". </title> <booktitle> In 1996 IEEE Network Operations and Management Symposium (NOMS\'96), </booktitle> <pages> pages 520-529, </pages> <address> Kyoto, Japan, 1996. </address> <publisher> IEEE. </publisher>"
282700,ftp:##publications.ai.mit.edu#ai-publications#1500-1999#AIM-1580.ps.Z,"15. <author> B.A. Olshausen. </author> <title> Learning linear, sparse, factorial codes. </title> <publisher> MIT AI-memo, </publisher> <address> 1580, </address> <year> 1996. </year>"
283489,http:##www.cs.umd.edu#~tseng#papers#pldi98.ps,"[29] <author> G. Rivera and C.-W. Tseng. </author> <title> Data transformations for eliminating conflict misses. </title> <booktitle> In Proceedings of the SIGPLAN\'98 Conference on Programming Language Design and Implementation, </booktitle> <month> June </month> <year> 1998. </year>"
283529,http:##www.cs.berkeley.edu#~leungt#Research#leuven.ps.gz,"[4] <author> M.C. Burl. </author> <title> Recognition of Visual Object Classes. </title> <type> PhD thesis, </type> <institution> Department of Electrical Engineering, Caltech, Pasadena, </institution> <address> CA, </address> <year> 1997. </year>"
283592,http:##www.cs.utexas.edu#users#haizhou#equation.ps,"[SGZ + 98] <author> K. Sajid, A. Goel, H. Zhou, A. Aziz, and V. Singhal. </author> <title> BDD based procedures for a theory of equality with uninterpreted functions. </title> <note> In CAV\'98 [CAV98]. To appear. </note>"
283710,ftp:##ftp.cs.unm.edu#pub#pad++#spie96_html.ps.gz,"[BHS + 96] <author> Benjamin B. Bederson, James D. Hollan, Jason Stewart, David Rogers, Allison Druin, and David Vick, </author> <title> A zooming web browser, </title> <booktitle> Proceedings of SPIE Conference on Multimedia Computing and Networking, </booktitle> <year> 1996. </year>"
283710,http:##www.cs.umd.edu#hcil#pad++#papers#spie-96-webbrowser#spie-96-webbrowser.ps.gz,"[BHS + 96] <author> Benjamin B. Bederson, James D. Hollan, Jason Stewart, David Rogers, Allison Druin, and David Vick, </author> <title> A zooming web browser, </title> <booktitle> Proceedings of SPIE Conference on Multimedia Computing and Networking, </booktitle> <year> 1996. </year>"
283750,ftp:##ftp.cs.indiana.edu#pub#techreports#TR460.ps.Z,"[KR96] <author> T. Alan Keahey and Edward L. Robertson. </author> <title> Techniques for non-linear magnification transformations. </title> <booktitle> In Proceedings, Visualisation \'96 Information Visualization Symposium. IEEE, </booktitle> <month> October </month> <year> 1996. </year>"
283750,ftp:##ftp.cs.indiana.edu#pub#techreports#TR478.ps.Z,"[KR96] <author> T. Alan Keahey and Edward L. Robertson. </author> <title> Techniques for non-linear magnification transformations. </title> <booktitle> In Proceedings, Visualisation \'96 Information Visualization Symposium. IEEE, </booktitle> <month> October </month> <year> 1996. </year>"
283750,ftp:##ftp.cs.indiana.edu#pub#tkeahey#papers#infovis.96.ps.gz,"[KR96] <author> T. Alan Keahey and Edward L. Robertson. </author> <title> Techniques for non-linear magnification transformations. </title> <booktitle> In Proceedings, Visualisation \'96 Information Visualization Symposium. IEEE, </booktitle> <month> October </month> <year> 1996. </year>"
283768,http:##www.graphics.stanford.edu#papers#h3#h3.nofigs.ps.gz,"[Mun97] <author> Tamara Munzner, H3: </author> <title> Laying out large directed graphs in 3D hyperbolic space, </title> <booktitle> Proceedings of the IEEE Symposium on Information Visualization, IEEE Visualization, </booktitle> <month> October </month> <year> 1997. </year>"
283768,http:##www.graphics.stanford.edu#papers#h3#h3.ps.gz,"[Mun97] <author> Tamara Munzner, H3: </author> <title> Laying out large directed graphs in 3D hyperbolic space, </title> <booktitle> Proceedings of the IEEE Symposium on Information Visualization, IEEE Visualization, </booktitle> <month> October </month> <year> 1997. </year>"
283773,ftp:##ftp.db.toronto.edu#pub#noik#thesis.ps.Z,"[Noi96] <author> Emanuel G. Noik, </author> <title> Dynamic fisheye views: Combining dynamic queries with mapping and database views, </title> <type> Ph.D. thesis, </type> <institution> Department of Computer Science, University of Toronto, </institution> <year> 1996. </year>"
283773,ftp:##ftp.db.utoronto.ca#pub#noik#thesis.ps.Z,"[Noi96] <author> Emanuel G. Noik, </author> <title> Dynamic fisheye views: Combining dynamic queries with mapping and database views, </title> <type> Ph.D. thesis, </type> <institution> Department of Computer Science, University of Toronto, </institution> <year> 1996. </year>"
283930,http:##www.ai.sri.com#~kehler#Papers#acl97.ps.gz,"<author> Jerry R Hobbs and Andrew Kehler. </author> <year> 1997. </year> <title> A theory of parallelism and the case of VP-ellipsis. </title> <booktitle> In Proceedings ACL\'97, </booktitle> <pages> pages 394-401, </pages> <address> Madrid. </address>"
283933,http:##www.ai.sri.com#~kehler#Papers#acl94.ps.gz,"<author> Kehler, Andrew. </author> <year> 1995. </year> <title> Interpreting Cohesive Forms in the Context of Discourse Inference. </title> <type> Ph.D. thesis, </type> <institution> Harvard University. </institution>"
283965,http:##www.cs.wisc.edu#~solodov#mvs98cpvd.ps.Z,"19. <author> M.V. Solodov. </author> <title> On the convergence of constrained parallel variable distribution algorithms. </title> <type> Technical Report B-094, </type> <institution> Instituto de Matematica Pura e Aplicada, Estrada Dona Castorina 110, Jardim Botanico, Rio de Janeiro, </institution> <address> RJ, CEP 22460, Brazil, </address> <month> October </month> <year> 1995. </year> <note> SIAM Journal on Optimization, accepted for publication. </note>"
283970,ftp:##ftp.cs.uchicago.edu#pub#publications#tech-reports#TR-94-07.ps,"[Bab94] <author> Laszlo Babai. </author> <title> Transparent proofs and limits to approximation. </title> <booktitle> In First Eu-ropean Congress of Mathematics: </booktitle> <address> (Paris, </address> <month> July 6-10, </month> <journal> 1992), </journal> <volume> volume 2, </volume> <pages> pages 31-92. </pages> <publisher> Birkhauser, </publisher> <year> 1994. </year>"
283970,http:##www.uni-paderborn.de#fachbereich#AG#agmadh#Scripts#GENERAL#Interactive#Babai-ECM94.ps.gz,"[Bab94] <author> Laszlo Babai. </author> <title> Transparent proofs and limits to approximation. </title> <booktitle> In First Eu-ropean Congress of Mathematics: </booktitle> <address> (Paris, </address> <month> July 6-10, </month> <journal> 1992), </journal> <volume> volume 2, </volume> <pages> pages 31-92. </pages> <publisher> Birkhauser, </publisher> <year> 1994. </year>"
283985,ftp:##theory.lcs.mit.edu#pub#people#oded#muli.ps,"[GS96] <author> O. Goldreich and M. Safra. </author> <title> A Combinatorial Consistency Lemma with application to proving the PCP Theorem. </title> <journal> ECCC TR96-047, </journal> <note> Version 1, </note> <month> September </month> <year> 1996. </year>"
284023,ftp:##borneo.gmd.de#pub#as#janus#pre_6.ps,"[7] <author> F. J. Smieja. </author> <title> Neural network constructive algorithms: Trading generalization for learning efficiency? Circuits, </title> <journal> Systems and Signal Processing, </journal> <volume> 12(2) </volume> <pages> 331-374, </pages> <year> 1993. </year>"
284025,ftp:##borneo.gmd.de#pub#as#janus#ref94_2.ps,"[9] <author> F. J. Smieja. </author> <title> The Pandemonium system of reflective agents. </title> <type> Technical Report 794, </type> <institution> Gesellschaft fur Mathematik und Datenver-arbeitung, </institution> <address> St Augustin, Germany, </address> <month> October </month> <year> 1993. </year> <note> To be published in IEEE Transactions on Neural Networks. </note>"
284132,ftp:##osm7.cs.byu.edu#papers#ModelEquivalent.ps,"[15] <author> S.W. Liddle, D.W. Embley, </author> <title> and S.N. Woodfield, ""Unifying Modeling and Programming through an Active, Object-Oriented, </title> <booktitle> Model-Equivalent Programming Language,"" 17 Proceedings of the 14th International Conference on Object-Oriented and Entity--Relationship Modeling, </booktitle> <pages> pp. 55-64, </pages> <address> Gold Coast, Australia, </address> <month> December </month> <year> 1995, </year> <booktitle> Lecture Notes in Computer Science, </booktitle> <volume> no. 1021, </volume> <publisher> Springer-Verlag, </publisher> <address> New York, </address> <year> 1995. </year>"
284132,ftp:##osm7.cs.byu.edu#papers#ModelEquivalent.ps.gz,"[15] <author> S.W. Liddle, D.W. Embley, </author> <title> and S.N. Woodfield, ""Unifying Modeling and Programming through an Active, Object-Oriented, </title> <booktitle> Model-Equivalent Programming Language,"" 17 Proceedings of the 14th International Conference on Object-Oriented and Entity--Relationship Modeling, </booktitle> <pages> pp. 55-64, </pages> <address> Gold Coast, Australia, </address> <month> December </month> <year> 1995, </year> <booktitle> Lecture Notes in Computer Science, </booktitle> <volume> no. 1021, </volume> <publisher> Springer-Verlag, </publisher> <address> New York, </address> <year> 1995. </year>"
284229,http:##www.cs.utah.edu#~sci#publications#embs95_rnk5.ps,"[9] <author> R.N. Klepfer, C.R. Johnson, </author> <title> and MacLeod R.S. The effects of inhomogeneities on electrocardiographic fields: A three-dimensional finite element study. </title> <journal> IEEE Transactions on Biomedical Engineering, </journal> <volume> 44(08), </volume> <year> 1997. </year>"
284229,http:##www.cs.utah.edu#~sci#publications#embs95_rnk5.ps.Z,"[9] <author> R.N. Klepfer, C.R. Johnson, </author> <title> and MacLeod R.S. The effects of inhomogeneities on electrocardiographic fields: A three-dimensional finite element study. </title> <journal> IEEE Transactions on Biomedical Engineering, </journal> <volume> 44(08), </volume> <year> 1997. </year>"
284246,http:##www.icsi.berkeley.edu#ftp#global#pub#techreports#1994#tr-94-014.ps.gz,"[16] <author> R. Milanese H. Wechsler S. Gill J.M. Bost T. </author> <title> Pun ""Integration of Bottom-Up and Top-Down Cues for Visual Attention Using NonLinear Relaxation"" PRoc of CVPR 1994 p 781-785 </title>"
284414,ftp:##synapse.cs.byu.edu#pub#papers#ventura.flairs94.ps,"[18] <author> Ventura, Dan, and Tony R. Martinez, </author> <title> BRACE: A Paradigm For the Discretization of Continuously Valued Data, </title> <booktitle> to appear in Proceedings of the Seventh Annual Florida AI Research Symposium(FLAIRS), </booktitle> <year> 1994. </year>"
284439,ftp:##ftp.cs.colorado.edu#users#alw#papers#esec97a.ps.Z,"[21] <editor> A. van der Hoek, R.S. Hall, D.M. Heimbigner, and A.L. Wolf. </editor> <title> Software Release Management. </title> <type> Technical Report CU-CS-806-96, </type> <institution> Department of Computer Science, University of Colorado, Boulder, Colorado, </institution> <month> August </month> <year> 1996. </year> <month> 19 </month>"
284605,ftp:##theory.lcs.mit.edu#pub#cilk#lisiecki-msthesis.ps.gz,"[30] <author> Philip Andrew Lisiecki. </author> <title> Macro-level scheduling in the Cilk network of workstations environment. </title> <type> Master\'s thesis, </type> <institution> Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, </institution> <month> May </month> <year> 1996. </year>"
284968,ftp:##ftp.cs.colorado.edu#users#alw#papers#tosem0196.ps,"[DRW96] <author> P. Devanbu, D. Rosenblum, and A. Wolf. </author> <title> Generating testing and analysis tools. </title> <journal> ACM Transactions on Software Engineering and Methodology, </journal> <year> 1996. </year>"
285085,http:##www-aml.cs.umass.edu#~stern#ai-ed.ps,"[19] <author> Mia K. Stern, Beverly Park Woolf, and James F. </author> <title> Kurose, </title> <booktitle> Intelligence on the Web?, Proceedings of the 8th World Conference of the AIED Society, </booktitle> <month> August 18-22, </month> <year> 1997, </year> <institution> Kobe, </institution> <address> Japan. </address>"
285529,ftp:##ftpipr.ira.uka.de#pub#conferences#EWLR-3#ewlr95cs.ps.gz,"[18] <author> K. T. Simsarian and M. J. Mataric. </author> <title> Learning to cooperate using two six-legged mobile robots. </title> <editor> In M. Kaiser, editor, </editor> <booktitle> Proceedings of the 3rd European Workshop on Learning Robots (EWLR-3), </booktitle> <address> Heraklion, Crete, Greece, </address> <month> April </month> <year> 1995. </year>"
285529,http:##www-robotics.usc.edu#~maja#publications#eml95.ps.gz,"[18] <author> K. T. Simsarian and M. J. Mataric. </author> <title> Learning to cooperate using two six-legged mobile robots. </title> <editor> In M. Kaiser, editor, </editor> <booktitle> Proceedings of the 3rd European Workshop on Learning Robots (EWLR-3), </booktitle> <address> Heraklion, Crete, Greece, </address> <month> April </month> <year> 1995. </year>"
